eval_id,sample_id,model_name,condition,severity,exact_match,token_f1,semantic_similarity,llm_judge_correct,abstained,hallucinated,prediction,gold_answer
eval_nova-pro_001668,seed_000064__hard_negative__high,nova-pro,hard_negative,high,0.0,0.0,0.21052631578947367,,True,False,I don't know.,November
eval_nova-pro_001669,seed_000065__hard_negative__low,nova-pro,hard_negative,low,0.0,0.0,0.20689655172413793,,True,False,I don't know.,around two million
eval_nova-pro_001670,seed_000065__hard_negative__medium,nova-pro,hard_negative,medium,0.0,0.0,0.20689655172413793,,True,False,I don't know.,around two million
eval_nova-pro_001671,seed_000065__hard_negative__high,nova-pro,hard_negative,high,0.0,0.0,0.20689655172413793,,True,False,I don't know.,around two million
eval_nova-pro_001672,seed_000066__hard_negative__low,nova-pro,hard_negative,low,0.0,0.0,0.0,,True,False,I don't know.,1945
eval_nova-pro_001673,seed_000066__hard_negative__medium,nova-pro,hard_negative,medium,0.0,0.0,0.0,,True,False,I don't know.,1945
eval_nova-pro_001674,seed_000066__hard_negative__high,nova-pro,hard_negative,high,0.0,0.0,0.0,,True,False,I don't know.,1945
eval_nova-pro_001675,seed_000067__hard_negative__low,nova-pro,hard_negative,low,0.0,0.0,0.11764705882352941,,True,False,I don't know.,Fryląd
eval_nova-pro_001676,seed_000067__hard_negative__medium,nova-pro,hard_negative,medium,0.0,0.0,0.11764705882352941,,True,False,I don't know.,Fryląd
eval_nova-pro_001677,seed_000067__hard_negative__high,nova-pro,hard_negative,high,0.0,0.0,0.11764705882352941,,True,False,I don't know.,Fryląd
eval_nova-pro_001678,seed_000068__hard_negative__low,nova-pro,hard_negative,low,0.0,0.0,0.25,,True,False,I don't know.,including what is now known as Santo Domingo Province
eval_nova-pro_001679,seed_000068__hard_negative__medium,nova-pro,hard_negative,medium,0.0,0.0,0.0,,True,False,,including what is now known as Santo Domingo Province
eval_nova-pro_001680,seed_000068__hard_negative__high,nova-pro,hard_negative,high,0.0,0.0,0.25,,True,False,I don't know.,including what is now known as Santo Domingo Province
eval_nova-pro_001681,seed_000069__hard_negative__low,nova-pro,hard_negative,low,0.0,0.0,0.21052631578947367,,True,False,I don't know.,mid-1960s
eval_nova-pro_001682,seed_000069__hard_negative__medium,nova-pro,hard_negative,medium,0.0,0.0,0.21052631578947367,,True,False,I don't know.,mid-1960s
eval_nova-pro_001683,seed_000069__hard_negative__high,nova-pro,hard_negative,high,0.0,0.0,0.21052631578947367,,True,False,I don't know.,mid-1960s
eval_nova-pro_001684,seed_000070__hard_negative__low,nova-pro,hard_negative,low,0.0,0.0,0.14814814814814814,,True,False,I don't know.,"November 27, 2022"
eval_nova-pro_001685,seed_000070__hard_negative__medium,nova-pro,hard_negative,medium,0.0,0.0,0.14814814814814814,,True,False,I don't know.,"November 27, 2022"
eval_nova-pro_001686,seed_000070__hard_negative__high,nova-pro,hard_negative,high,0.0,0.0,0.14814814814814814,,True,False,I don't know.,"November 27, 2022"
eval_nova-pro_001687,seed_000071__hard_negative__low,nova-pro,hard_negative,low,0.0,0.0,0.0,,True,False,,Jackson Lake
eval_nova-pro_001688,seed_000071__hard_negative__medium,nova-pro,hard_negative,medium,0.0,0.0,0.34782608695652173,,True,False,I don't know.,Jackson Lake
eval_nova-pro_001689,seed_000071__hard_negative__high,nova-pro,hard_negative,high,0.0,0.0,0.34782608695652173,,True,False,I don't know.,Jackson Lake
eval_nova-pro_001690,seed_000072__hard_negative__low,nova-pro,hard_negative,low,0.0,0.0,0.42105263157894735,False,False,True,Heijō-kyō,Fujiwara-kyō
eval_nova-pro_001691,seed_000072__hard_negative__medium,nova-pro,hard_negative,medium,0.0,0.0,0.18181818181818182,,True,False,I don't know.,Fujiwara-kyō
eval_nova-pro_001692,seed_000072__hard_negative__high,nova-pro,hard_negative,high,0.0,0.0,0.18181818181818182,,True,False,I don't know.,Fujiwara-kyō
eval_nova-pro_001693,seed_000073__hard_negative__low,nova-pro,hard_negative,low,0.0,0.0,0.45454545454545453,,True,False,I don't know.,Mount Guyot
eval_nova-pro_001694,seed_000073__hard_negative__medium,nova-pro,hard_negative,medium,0.0,0.0,0.45454545454545453,,True,False,I don't know.,Mount Guyot
eval_nova-pro_001695,seed_000073__hard_negative__high,nova-pro,hard_negative,high,0.0,0.0,0.45454545454545453,,True,False,I don't know.,Mount Guyot
eval_nova-pro_001696,seed_000074__hard_negative__low,nova-pro,hard_negative,low,0.0,0.0,0.32,,True,False,I don't know.,Irma and Maria
eval_nova-pro_001697,seed_000074__hard_negative__medium,nova-pro,hard_negative,medium,0.0,0.0,0.32,,True,False,I don't know.,Irma and Maria
eval_nova-pro_001698,seed_000074__hard_negative__high,nova-pro,hard_negative,high,0.0,0.0,0.32,,True,False,I don't know.,Irma and Maria
eval_nova-pro_001699,seed_000075__hard_negative__low,nova-pro,hard_negative,low,0.0,0.0,0.2222222222222222,,True,False,I don't know.,"4,051 feet (1,235 m)"
eval_nova-pro_001700,seed_000075__hard_negative__medium,nova-pro,hard_negative,medium,0.0,0.0,0.2222222222222222,,True,False,I don't know.,"4,051 feet (1,235 m)"
eval_nova-pro_001701,seed_000075__hard_negative__high,nova-pro,hard_negative,high,0.0,0.0,0.2222222222222222,,True,False,I don't know.,"4,051 feet (1,235 m)"
eval_nova-pro_001702,seed_000076__hard_negative__low,nova-pro,hard_negative,low,0.0,0.0,0.4166666666666667,,True,False,I don't know.,Mount Whitney
eval_nova-pro_001703,seed_000076__hard_negative__medium,nova-pro,hard_negative,medium,0.0,0.0,0.4166666666666667,,True,False,I don't know.,Mount Whitney
eval_nova-pro_001704,seed_000076__hard_negative__high,nova-pro,hard_negative,high,0.0,0.0,0.0,,True,False,,Mount Whitney
eval_nova-pro_001705,seed_000077__hard_negative__low,nova-pro,hard_negative,low,0.0,0.0,0.14814814814814814,,True,False,I don't know.,Grover Cleveland
eval_nova-pro_001706,seed_000077__hard_negative__medium,nova-pro,hard_negative,medium,0.0,0.0,0.0,,True,False,,Grover Cleveland
eval_nova-pro_001707,seed_000077__hard_negative__high,nova-pro,hard_negative,high,0.0,0.0,0.14814814814814814,,True,False,I don't know.,Grover Cleveland
eval_nova-pro_001708,seed_000078__hard_negative__low,nova-pro,hard_negative,low,0.0,0.0,0.18181818181818182,,True,False,I don't know.,the Delhi Sultanate and the Mughal Empire
eval_nova-pro_001709,seed_000078__hard_negative__medium,nova-pro,hard_negative,medium,0.0,0.0,0.18181818181818182,,True,False,I don't know.,the Delhi Sultanate and the Mughal Empire
eval_nova-pro_001710,seed_000078__hard_negative__high,nova-pro,hard_negative,high,0.0,0.0,0.18181818181818182,,True,False,I don't know.,the Delhi Sultanate and the Mughal Empire
eval_nova-pro_001711,seed_000079__hard_negative__low,nova-pro,hard_negative,low,0.0,0.0,0.19047619047619047,,True,False,I don't know.,Eagle Peak
eval_nova-pro_001712,seed_000079__hard_negative__medium,nova-pro,hard_negative,medium,0.0,0.0,0.19047619047619047,,True,False,I don't know.,Eagle Peak
eval_nova-pro_001713,seed_000079__hard_negative__high,nova-pro,hard_negative,high,0.0,0.0,0.19047619047619047,,True,False,I don't know.,Eagle Peak
eval_nova-pro_001714,seed_000080__hard_negative__low,nova-pro,hard_negative,low,0.0,0.0,0.0,,True,False,I don't know.,1988
eval_nova-pro_001715,seed_000080__hard_negative__medium,nova-pro,hard_negative,medium,0.0,0.0,0.0,,True,False,I don't know.,1988
eval_nova-pro_001716,seed_000080__hard_negative__high,nova-pro,hard_negative,high,0.0,0.0,0.0,,True,False,I don't know.,1988
eval_nova-pro_001717,seed_000081__hard_negative__low,nova-pro,hard_negative,low,0.0,0.0,0.0,,True,False,I don't know.,96%
eval_nova-pro_001718,seed_000081__hard_negative__medium,nova-pro,hard_negative,medium,0.0,0.0,0.0,,True,False,,96%
eval_nova-pro_001719,seed_000081__hard_negative__high,nova-pro,hard_negative,high,0.0,0.0,0.0,,True,False,I don't know.,96%
eval_nova-pro_001720,seed_000082__hard_negative__low,nova-pro,hard_negative,low,0.0,0.0,0.23076923076923078,,True,False,I don't know.,Google DeepMind
eval_nova-pro_001721,seed_000082__hard_negative__medium,nova-pro,hard_negative,medium,0.0,0.0,0.23076923076923078,,True,False,I don't know.,Google DeepMind
eval_nova-pro_001722,seed_000082__hard_negative__high,nova-pro,hard_negative,high,0.0,0.0,0.23076923076923078,,True,False,I don't know.,Google DeepMind
eval_nova-pro_001723,seed_000083__hard_negative__low,nova-pro,hard_negative,low,0.0,0.0,0.2222222222222222,,True,False,I don't know.,Generative Artificial Intelligence
eval_nova-pro_001724,seed_000083__hard_negative__medium,nova-pro,hard_negative,medium,0.0,0.0,0.2222222222222222,,True,False,I don't know.,Generative Artificial Intelligence
eval_nova-pro_001725,seed_000083__hard_negative__high,nova-pro,hard_negative,high,0.0,0.0,0.2222222222222222,,True,False,I don't know.,Generative Artificial Intelligence
eval_nova-pro_001726,seed_000084__hard_negative__low,nova-pro,hard_negative,low,0.0,0.0,0.09523809523809523,,True,False,I don't know.,late 1990s
eval_nova-pro_001727,seed_000084__hard_negative__medium,nova-pro,hard_negative,medium,0.0,0.0,0.09523809523809523,,True,False,I don't know.,late 1990s
eval_nova-pro_001728,seed_000084__hard_negative__high,nova-pro,hard_negative,high,0.0,0.0,0.09523809523809523,,True,False,I don't know.,late 1990s
eval_nova-pro_001729,seed_000085__hard_negative__low,nova-pro,hard_negative,low,0.0,0.0,0.20689655172413793,,True,False,I don't know.,Smoller and Temple
eval_nova-pro_001730,seed_000085__hard_negative__medium,nova-pro,hard_negative,medium,0.0,0.0,0.20689655172413793,,True,False,I don't know.,Smoller and Temple
eval_nova-pro_001731,seed_000085__hard_negative__high,nova-pro,hard_negative,high,0.0,0.0,0.20689655172413793,,True,False,I don't know.,Smoller and Temple
eval_nova-pro_001732,seed_000086__hard_negative__low,nova-pro,hard_negative,low,0.0,0.0,0.11267605633802817,,True,False,I don't know.,ranges from the behaviour of quarks and elementary particles at scales far smaller than an atom to the large-scale structure of the universe itself
eval_nova-pro_001733,seed_000086__hard_negative__medium,nova-pro,hard_negative,medium,0.0,0.0,0.11267605633802817,,True,False,I don't know.,ranges from the behaviour of quarks and elementary particles at scales far smaller than an atom to the large-scale structure of the universe itself
eval_nova-pro_001734,seed_000086__hard_negative__high,nova-pro,hard_negative,high,0.0,0.18749999999999997,0.2222222222222222,False,False,True,"Mathematical modeling of physical systems to rationalize, explain and predict natural phenomena.",ranges from the behaviour of quarks and elementary particles at scales far smaller than an atom to the large-scale structure of the universe itself
eval_nova-pro_001735,seed_000087__hard_negative__low,nova-pro,hard_negative,low,0.0,0.0,0.2413793103448276,,True,False,I don't know.,an interface between two different possible states
eval_nova-pro_001736,seed_000087__hard_negative__medium,nova-pro,hard_negative,medium,0.0,0.0,0.2413793103448276,,True,False,I don't know.,an interface between two different possible states
eval_nova-pro_001737,seed_000087__hard_negative__high,nova-pro,hard_negative,high,0.0,0.0,0.2413793103448276,,True,False,I don't know.,an interface between two different possible states
eval_nova-pro_001738,seed_000088__hard_negative__low,nova-pro,hard_negative,low,0.0,0.0,0.0,,True,False,I don't know.,2008
eval_nova-pro_001739,seed_000088__hard_negative__medium,nova-pro,hard_negative,medium,0.0,0.0,0.0,,True,False,I don't know.,2008
eval_nova-pro_001740,seed_000088__hard_negative__high,nova-pro,hard_negative,high,0.0,0.0,0.0,,True,False,I don't know.,2008
eval_nova-pro_001741,seed_000089__hard_negative__low,nova-pro,hard_negative,low,0.0,0.0,0.0,,True,False,,two
eval_nova-pro_001742,seed_000089__hard_negative__medium,nova-pro,hard_negative,medium,0.0,0.0,0.14285714285714285,,True,False,I don't know.,two
eval_nova-pro_001743,seed_000089__hard_negative__high,nova-pro,hard_negative,high,0.0,0.0,0.14285714285714285,,True,False,I don't know.,two
eval_nova-pro_001744,seed_000090__hard_negative__low,nova-pro,hard_negative,low,0.0,0.0,0.0,,True,False,I don't know.,1958
eval_nova-pro_001745,seed_000090__hard_negative__medium,nova-pro,hard_negative,medium,0.0,0.0,0.0,,True,False,I don't know.,1958
eval_nova-pro_001746,seed_000090__hard_negative__high,nova-pro,hard_negative,high,0.0,0.0,0.0,,True,False,I don't know.,1958
eval_nova-pro_001747,seed_000091__hard_negative__low,nova-pro,hard_negative,low,0.0,0.0,0.0,,True,False,I don't know.,YAML
eval_nova-pro_001748,seed_000091__hard_negative__medium,nova-pro,hard_negative,medium,0.0,0.0,0.0,,True,False,I don't know.,YAML
eval_nova-pro_001749,seed_000091__hard_negative__high,nova-pro,hard_negative,high,0.0,0.0,0.0,,True,False,I don't know.,YAML
eval_nova-pro_001750,seed_000092__hard_negative__low,nova-pro,hard_negative,low,0.0,0.0,0.2153846153846154,,True,False,I don't know.,untrained human perception of basic physical phenomena
eval_nova-pro_001751,seed_000092__hard_negative__medium,nova-pro,hard_negative,medium,0.0,0.0,0.2153846153846154,,True,False,I don't know.,untrained human perception of basic physical phenomena
eval_nova-pro_001752,seed_000092__hard_negative__high,nova-pro,hard_negative,high,0.0,0.0,0.2153846153846154,,True,False,I don't know.,untrained human perception of basic physical phenomena
eval_nova-pro_001753,seed_000093__hard_negative__low,nova-pro,hard_negative,low,0.0,0.0,0.25,,True,False,I don't know.,"Poughkeepsie, New York"
eval_nova-pro_001754,seed_000093__hard_negative__medium,nova-pro,hard_negative,medium,0.0,0.0,0.25,,True,False,I don't know.,"Poughkeepsie, New York"
eval_nova-pro_001755,seed_000093__hard_negative__high,nova-pro,hard_negative,high,0.0,0.0,0.25,,True,False,I don't know.,"Poughkeepsie, New York"
eval_nova-pro_001756,seed_000094__hard_negative__low,nova-pro,hard_negative,low,0.0,0.0,0.17391304347826086,,True,False,I don't know.,Ada Lovelace
eval_nova-pro_001757,seed_000094__hard_negative__medium,nova-pro,hard_negative,medium,0.0,0.0,0.2608695652173913,False,False,True,Gordon Bell,Ada Lovelace
eval_nova-pro_001758,seed_000094__hard_negative__high,nova-pro,hard_negative,high,0.0,0.0,0.25,False,False,True,Robin Milner,Ada Lovelace
eval_nova-pro_001759,seed_000095__hard_negative__low,nova-pro,hard_negative,low,0.0,0.0,0.18181818181818182,False,False,True,Unix,AmigaOS
eval_nova-pro_001760,seed_000095__hard_negative__medium,nova-pro,hard_negative,medium,0.0,0.0,0.2222222222222222,,True,False,I don't know.,AmigaOS
eval_nova-pro_001761,seed_000095__hard_negative__high,nova-pro,hard_negative,high,0.0,0.0,0.2222222222222222,,True,False,I don't know.,AmigaOS
eval_nova-pro_001762,seed_000096__hard_negative__low,nova-pro,hard_negative,low,0.0,0.0,0.0,,True,False,,superposition
eval_nova-pro_001763,seed_000096__hard_negative__medium,nova-pro,hard_negative,medium,0.0,0.0,0.25,,True,False,I don't know.,superposition
eval_nova-pro_001764,seed_000096__hard_negative__high,nova-pro,hard_negative,high,0.0,0.0,0.25,,True,False,I don't know.,superposition
eval_nova-pro_001765,seed_000097__hard_negative__low,nova-pro,hard_negative,low,0.0,0.0,0.0,,True,False,I don't know.,2012
eval_nova-pro_001766,seed_000097__hard_negative__medium,nova-pro,hard_negative,medium,0.0,0.0,0.0,,True,False,I don't know.,2012
eval_nova-pro_001767,seed_000097__hard_negative__high,nova-pro,hard_negative,high,0.0,0.0,0.0,,True,False,I don't know.,2012
eval_nova-pro_001768,seed_000098__hard_negative__low,nova-pro,hard_negative,low,0.0,0.0,0.10810810810810811,False,False,True,During the Islamic Golden Age.,11th century
eval_nova-pro_001769,seed_000098__hard_negative__medium,nova-pro,hard_negative,medium,0.0,0.4,0.7142857142857143,False,False,True,In the sixth century.,11th century
eval_nova-pro_001770,seed_000098__hard_negative__high,nova-pro,hard_negative,high,0.0,0.4,0.7142857142857143,False,False,True,In the sixth century.,11th century
eval_nova-pro_001771,seed_000099__hard_negative__low,nova-pro,hard_negative,low,0.0,0.0,0.27692307692307694,,True,False,I don't know.,Outstanding Contribution to Internationalization Award
eval_nova-pro_001772,seed_000099__hard_negative__medium,nova-pro,hard_negative,medium,0.0,0.0,0.27692307692307694,,True,False,I don't know.,Outstanding Contribution to Internationalization Award
eval_nova-pro_001773,seed_000099__hard_negative__high,nova-pro,hard_negative,high,0.0,0.0,0.27692307692307694,,True,False,I don't know.,Outstanding Contribution to Internationalization Award
eval_nova-pro_001774,seed_000100__hard_negative__low,nova-pro,hard_negative,low,0.0,0.0,0.20512820512820512,,True,False,I don't know.,the special theory of relativity
eval_nova-pro_001775,seed_000100__hard_negative__medium,nova-pro,hard_negative,medium,0.0,0.888888888888889,0.696969696969697,True,False,True,Einstein's theory of special relativity.,the special theory of relativity
eval_nova-pro_001776,seed_000100__hard_negative__high,nova-pro,hard_negative,high,0.0,0.888888888888889,0.696969696969697,True,False,True,Einstein's theory of special relativity.,the special theory of relativity
eval_nova-pro_001777,seed_000101__hard_negative__low,nova-pro,hard_negative,low,0.0,0.0,0.14814814814814814,,True,False,I don't know.,"February 21, 2020"
eval_nova-pro_001778,seed_000101__hard_negative__medium,nova-pro,hard_negative,medium,0.0,0.0,0.14814814814814814,,True,False,I don't know.,"February 21, 2020"
eval_nova-pro_001779,seed_000101__hard_negative__high,nova-pro,hard_negative,high,0.0,0.0,0.14814814814814814,,True,False,I don't know.,"February 21, 2020"
eval_nova-pro_001780,seed_000102__hard_negative__low,nova-pro,hard_negative,low,0.0,0.0,0.15384615384615385,,True,False,I don't know.,faculty advisor
eval_nova-pro_001781,seed_000102__hard_negative__medium,nova-pro,hard_negative,medium,0.0,0.0,0.15384615384615385,,True,False,I don't know.,faculty advisor
eval_nova-pro_001782,seed_000102__hard_negative__high,nova-pro,hard_negative,high,0.0,0.0,0.15384615384615385,,True,False,I don't know.,faculty advisor
eval_nova-pro_001783,seed_000103__hard_negative__low,nova-pro,hard_negative,low,0.0,0.0,0.20689655172413793,,True,False,I don't know.,the dynamical activity
eval_nova-pro_001784,seed_000103__hard_negative__medium,nova-pro,hard_negative,medium,0.0,0.0,0.20689655172413793,,True,False,I don't know.,the dynamical activity
eval_nova-pro_001785,seed_000103__hard_negative__high,nova-pro,hard_negative,high,0.0,0.0,0.20689655172413793,,True,False,I don't know.,the dynamical activity
eval_nova-pro_001786,seed_000104__hard_negative__low,nova-pro,hard_negative,low,0.0,0.0,0.35294117647058826,False,False,True,1983,"August 8, 1953"
eval_nova-pro_001787,seed_000104__hard_negative__medium,nova-pro,hard_negative,medium,0.0,0.0,0.16666666666666666,,True,False,I don't know.,"August 8, 1953"
eval_nova-pro_001788,seed_000104__hard_negative__high,nova-pro,hard_negative,high,0.0,0.0,0.16666666666666666,,True,False,I don't know.,"August 8, 1953"
eval_nova-pro_001789,seed_000105__hard_negative__low,nova-pro,hard_negative,low,0.0,0.0,0.23529411764705882,,True,False,I don't know.,MIT Technology Review 'Innovator Under 35'
eval_nova-pro_001790,seed_000105__hard_negative__medium,nova-pro,hard_negative,medium,0.0,0.0,0.23529411764705882,,True,False,I don't know.,MIT Technology Review 'Innovator Under 35'
eval_nova-pro_001791,seed_000105__hard_negative__high,nova-pro,hard_negative,high,0.0,0.0,0.23529411764705882,,True,False,I don't know.,MIT Technology Review 'Innovator Under 35'
eval_nova-pro_001792,seed_000106__hard_negative__low,nova-pro,hard_negative,low,0.0,0.0,0.2692307692307692,,True,False,I don't know.,"novae, and violent binary-star interactions"
eval_nova-pro_001793,seed_000106__hard_negative__medium,nova-pro,hard_negative,medium,0.0,0.0,0.2692307692307692,,True,False,I don't know.,"novae, and violent binary-star interactions"
eval_nova-pro_001794,seed_000106__hard_negative__high,nova-pro,hard_negative,high,0.0,0.0,0.2692307692307692,,True,False,I don't know.,"novae, and violent binary-star interactions"
eval_nova-pro_001795,seed_000107__hard_negative__low,nova-pro,hard_negative,low,0.0,0.0,0.0,,True,False,I don't know.,1827
eval_nova-pro_001796,seed_000107__hard_negative__medium,nova-pro,hard_negative,medium,0.0,0.0,0.0,,True,False,I don't know.,1827
eval_nova-pro_001797,seed_000107__hard_negative__high,nova-pro,hard_negative,high,0.0,0.0,0.0,,True,False,I don't know.,1827
eval_nova-pro_001798,seed_000108__hard_negative__low,nova-pro,hard_negative,low,0.0,0.0,0.10344827586206896,,True,False,I don't know.,the Wigner Institute for Particle and Nuclear Physics and the Wigner Institute for Solid State Physics and Optics
eval_nova-pro_001799,seed_000108__hard_negative__medium,nova-pro,hard_negative,medium,0.0,0.0,0.10344827586206896,,True,False,I don't know.,the Wigner Institute for Particle and Nuclear Physics and the Wigner Institute for Solid State Physics and Optics
eval_nova-pro_001800,seed_000108__hard_negative__high,nova-pro,hard_negative,high,0.0,0.0,0.10344827586206896,,True,False,I don't know.,the Wigner Institute for Particle and Nuclear Physics and the Wigner Institute for Solid State Physics and Optics
eval_nova-pro_001801,seed_000109__hard_negative__low,nova-pro,hard_negative,low,0.0,0.0,0.12121212121212122,,True,False,I don't know.,low polarity molecules
eval_nova-pro_001802,seed_000109__hard_negative__medium,nova-pro,hard_negative,medium,0.0,0.0,0.12121212121212122,,True,False,I don't know.,low polarity molecules
eval_nova-pro_001803,seed_000109__hard_negative__high,nova-pro,hard_negative,high,0.0,0.0,0.12121212121212122,,True,False,I don't know.,low polarity molecules
eval_nova-pro_001804,seed_000110__hard_negative__low,nova-pro,hard_negative,low,0.0,0.0,0.13114754098360656,,True,False,I don't know.,"the San Francisco Bay Area in California, United States"
eval_nova-pro_001805,seed_000110__hard_negative__medium,nova-pro,hard_negative,medium,0.0,0.0,0.13114754098360656,,True,False,I don't know.,"the San Francisco Bay Area in California, United States"
eval_nova-pro_001806,seed_000110__hard_negative__high,nova-pro,hard_negative,high,0.0,0.0,0.13114754098360656,,True,False,I don't know.,"the San Francisco Bay Area in California, United States"
eval_nova-pro_001807,seed_000111__hard_negative__low,nova-pro,hard_negative,low,0.0,0.0,0.0,,True,False,I don't know.,2000
eval_nova-pro_001808,seed_000111__hard_negative__medium,nova-pro,hard_negative,medium,0.0,0.0,0.0,,True,False,I don't know.,2000
eval_nova-pro_001809,seed_000111__hard_negative__high,nova-pro,hard_negative,high,0.0,0.0,0.0,,True,False,I don't know.,2000
eval_nova-pro_001810,seed_000112__hard_negative__low,nova-pro,hard_negative,low,0.0,0.0,0.16666666666666666,False,False,True,AROS and MorphOS are derivatives of AmigaOS.,split
eval_nova-pro_001811,seed_000112__hard_negative__medium,nova-pro,hard_negative,medium,0.0,0.0,0.12307692307692308,False,False,True,AROS and MorphOS are derivatives of the AmigaOS operating system.,split
eval_nova-pro_001812,seed_000112__hard_negative__high,nova-pro,hard_negative,high,0.0,0.0,0.08163265306122448,False,False,True,AmigaOS derivatives include AROS and MorphOS.,split
eval_nova-pro_001813,seed_000113__hard_negative__low,nova-pro,hard_negative,low,0.0,0.0,0.23076923076923078,,True,False,I don't know.,state of matter
eval_nova-pro_001814,seed_000113__hard_negative__medium,nova-pro,hard_negative,medium,0.0,0.0,0.23076923076923078,,True,False,I don't know.,state of matter
eval_nova-pro_001815,seed_000113__hard_negative__high,nova-pro,hard_negative,high,0.0,0.0,0.23076923076923078,,True,False,I don't know.,state of matter
eval_nova-pro_001816,seed_000114__hard_negative__low,nova-pro,hard_negative,low,0.0,0.0,0.07407407407407407,,True,False,I don't know.,software studies
eval_nova-pro_001817,seed_000114__hard_negative__medium,nova-pro,hard_negative,medium,0.0,0.0,0.07407407407407407,,True,False,I don't know.,software studies
eval_nova-pro_001818,seed_000114__hard_negative__high,nova-pro,hard_negative,high,0.0,0.0,0.4375,False,False,True,Computer science.,software studies
eval_nova-pro_001819,seed_000115__hard_negative__low,nova-pro,hard_negative,low,0.0,0.0,0.32653061224489793,,True,False,I don't know.,Amiga support and maintenance software
eval_nova-pro_001820,seed_000115__hard_negative__medium,nova-pro,hard_negative,medium,0.0,0.0,0.32653061224489793,,True,False,I don't know.,Amiga support and maintenance software
eval_nova-pro_001821,seed_000115__hard_negative__high,nova-pro,hard_negative,high,0.0,0.0,0.0,,True,False,,Amiga support and maintenance software
eval_nova-pro_001822,seed_000116__hard_negative__low,nova-pro,hard_negative,low,0.0,0.0,0.18181818181818182,,True,False,I don't know.,Alan Turing
eval_nova-pro_001823,seed_000116__hard_negative__medium,nova-pro,hard_negative,medium,0.0,0.0,0.18181818181818182,,True,False,I don't know.,Alan Turing
eval_nova-pro_001824,seed_000116__hard_negative__high,nova-pro,hard_negative,high,0.0,0.0,0.18181818181818182,,True,False,I don't know.,Alan Turing
eval_nova-pro_001825,seed_000117__hard_negative__low,nova-pro,hard_negative,low,0.0,0.0,0.17391304347826086,,True,False,I don't know.,21 July 1954
eval_nova-pro_001826,seed_000117__hard_negative__medium,nova-pro,hard_negative,medium,0.0,0.0,0.17391304347826086,,True,False,I don't know.,21 July 1954
eval_nova-pro_001827,seed_000117__hard_negative__high,nova-pro,hard_negative,high,0.0,0.0,0.17391304347826086,,True,False,I don't know.,21 July 1954
eval_nova-pro_001828,seed_000118__hard_negative__low,nova-pro,hard_negative,low,0.0,0.0,0.0,,True,False,I don't know.,"12,000"
eval_nova-pro_001829,seed_000118__hard_negative__medium,nova-pro,hard_negative,medium,0.0,0.0,0.0,,True,False,I don't know.,"12,000"
eval_nova-pro_001830,seed_000118__hard_negative__high,nova-pro,hard_negative,high,0.0,0.0,0.0,,True,False,I don't know.,"12,000"
eval_nova-pro_001831,seed_000119__hard_negative__low,nova-pro,hard_negative,low,0.0,0.0,0.0,,True,False,I don't know.,1986
eval_nova-pro_001832,seed_000119__hard_negative__medium,nova-pro,hard_negative,medium,0.0,0.0,0.0,,True,False,I don't know.,1986
eval_nova-pro_001833,seed_000119__hard_negative__high,nova-pro,hard_negative,high,0.0,0.0,0.0,,True,False,I don't know.,1986
eval_nova-pro_001834,seed_000120__hard_negative__low,nova-pro,hard_negative,low,0.0,0.0,0.25,,True,False,I don't know.,"April 11, 1987"
eval_nova-pro_001835,seed_000120__hard_negative__medium,nova-pro,hard_negative,medium,0.0,0.0,0.175,False,False,True,The London Agreement was signed between 18 August and 26 September 1917.,"April 11, 1987"
eval_nova-pro_001836,seed_000120__hard_negative__high,nova-pro,hard_negative,high,0.0,0.0,0.25,,True,False,I don't know.,"April 11, 1987"
eval_nova-pro_001837,seed_000121__hard_negative__low,nova-pro,hard_negative,low,0.0,0.0,0.0,,True,False,I don't know.,1967
eval_nova-pro_001838,seed_000121__hard_negative__medium,nova-pro,hard_negative,medium,0.0,0.0,0.0,,True,False,I don't know.,1967
eval_nova-pro_001839,seed_000121__hard_negative__high,nova-pro,hard_negative,high,0.0,0.0,0.0,,True,False,I don't know.,1967
eval_nova-pro_001840,seed_000122__hard_negative__low,nova-pro,hard_negative,low,0.0,0.0,0.2222222222222222,,True,False,I don't know.,the etiquette of diplomacy and affairs of state
eval_nova-pro_001841,seed_000122__hard_negative__medium,nova-pro,hard_negative,medium,0.0,0.0,0.2222222222222222,,True,False,I don't know.,the etiquette of diplomacy and affairs of state
eval_nova-pro_001842,seed_000122__hard_negative__high,nova-pro,hard_negative,high,0.0,0.0,0.2222222222222222,,True,False,I don't know.,the etiquette of diplomacy and affairs of state
eval_nova-pro_001843,seed_000123__hard_negative__low,nova-pro,hard_negative,low,0.0,0.0,0.24,,True,False,I don't know.,19 August 1981
eval_nova-pro_001844,seed_000123__hard_negative__medium,nova-pro,hard_negative,medium,0.0,0.0,0.24,,True,False,I don't know.,19 August 1981
eval_nova-pro_001845,seed_000123__hard_negative__high,nova-pro,hard_negative,high,0.0,0.0,0.0,,True,False,,19 August 1981
eval_nova-pro_001846,seed_000124__hard_negative__low,nova-pro,hard_negative,low,0.0,0.0,0.08,,True,False,I don't know.,September 1990
eval_nova-pro_001847,seed_000124__hard_negative__medium,nova-pro,hard_negative,medium,0.0,0.0,0.08,,True,False,I don't know.,September 1990
eval_nova-pro_001848,seed_000124__hard_negative__high,nova-pro,hard_negative,high,0.0,0.0,0.08,,True,False,I don't know.,September 1990
