eval_id,sample_id,model_name,condition,severity,exact_match,token_f1,semantic_similarity,llm_judge_correct,abstained,hallucinated,prediction,gold_answer
eval_nova-pro_000935,seed_000177__chunk_boundary__low,nova-pro,chunk_boundary,low,1.0,1.0,1.0,True,False,False,"US$3.5 billion (EUR 2.4 billion) and employed 12,000 people worldwide.","US$3.5 billion (EUR 2.4 billion) and employed 12,000 people worldwide"
eval_nova-pro_000936,seed_000177__chunk_boundary__medium,nova-pro,chunk_boundary,medium,0.0,0.9090909090909091,0.9197080291970803,True,False,False,"Revenue of US$3.5 billion (EUR 2.4 billion) and employed 12,000 people worldwide.","US$3.5 billion (EUR 2.4 billion) and employed 12,000 people worldwide"
eval_nova-pro_000937,seed_000177__chunk_boundary__high,nova-pro,chunk_boundary,high,1.0,1.0,1.0,True,False,False,"US$3.5 billion (EUR 2.4 billion) and employed 12,000 people worldwide.","US$3.5 billion (EUR 2.4 billion) and employed 12,000 people worldwide"
eval_nova-pro_000938,seed_000178__chunk_boundary__low,nova-pro,chunk_boundary,low,1.0,1.0,1.0,True,False,False,LiveRamp,LiveRamp
eval_nova-pro_000939,seed_000178__chunk_boundary__medium,nova-pro,chunk_boundary,medium,1.0,1.0,1.0,True,False,False,LiveRamp,LiveRamp
eval_nova-pro_000940,seed_000178__chunk_boundary__high,nova-pro,chunk_boundary,high,1.0,1.0,1.0,True,False,False,LiveRamp,LiveRamp
eval_nova-pro_000941,seed_000181__chunk_boundary__low,nova-pro,chunk_boundary,low,0.0,0.8,0.8148148148148148,True,False,False,Over $1.9 trillion,$1.9 trillion
eval_nova-pro_000942,seed_000181__chunk_boundary__medium,nova-pro,chunk_boundary,medium,0.0,0.8,0.8148148148148148,True,False,False,over $1.9 trillion,$1.9 trillion
eval_nova-pro_000943,seed_000181__chunk_boundary__high,nova-pro,chunk_boundary,high,0.0,0.8,0.8148148148148148,True,False,False,Over $1.9 trillion,$1.9 trillion
eval_nova-pro_000944,seed_000182__chunk_boundary__low,nova-pro,chunk_boundary,low,1.0,1.0,1.0,True,False,False,"Raz-Lee Security, Inc.","Raz-Lee Security, Inc."
eval_nova-pro_000945,seed_000182__chunk_boundary__medium,nova-pro,chunk_boundary,medium,1.0,1.0,1.0,True,False,False,"Raz-Lee Security, Inc.","Raz-Lee Security, Inc."
eval_nova-pro_000946,seed_000182__chunk_boundary__high,nova-pro,chunk_boundary,high,1.0,1.0,1.0,True,False,False,"Raz-Lee Security, Inc.","Raz-Lee Security, Inc."
eval_nova-pro_000947,seed_000183__chunk_boundary__low,nova-pro,chunk_boundary,low,0.0,0.0,0.0,,True,False,,3D laser scanning technology
eval_nova-pro_000948,seed_000183__chunk_boundary__medium,nova-pro,chunk_boundary,medium,1.0,1.0,1.0,True,False,False,3D laser scanning technology,3D laser scanning technology
eval_nova-pro_000949,seed_000183__chunk_boundary__high,nova-pro,chunk_boundary,high,1.0,1.0,1.0,True,False,False,3D laser scanning technology,3D laser scanning technology
eval_nova-pro_000950,seed_000189__chunk_boundary__low,nova-pro,chunk_boundary,low,1.0,1.0,1.0,True,False,False,"Manhattan, New York","Manhattan, New York"
eval_nova-pro_000951,seed_000189__chunk_boundary__medium,nova-pro,chunk_boundary,medium,1.0,1.0,1.0,True,False,False,"Manhattan, New York.","Manhattan, New York"
eval_nova-pro_000952,seed_000191__chunk_boundary__low,nova-pro,chunk_boundary,low,1.0,1.0,1.0,True,False,False,videos,videos
eval_nova-pro_000953,seed_000191__chunk_boundary__medium,nova-pro,chunk_boundary,medium,1.0,1.0,1.0,True,False,False,videos,videos
eval_nova-pro_000954,seed_000191__chunk_boundary__high,nova-pro,chunk_boundary,high,1.0,1.0,1.0,False,False,False,videos,videos
eval_nova-pro_000955,seed_000196__chunk_boundary__low,nova-pro,chunk_boundary,low,1.0,1.0,1.0,True,False,False,"August 5, 1976","August 5, 1976"
eval_nova-pro_000956,seed_000196__chunk_boundary__medium,nova-pro,chunk_boundary,medium,1.0,1.0,1.0,True,False,False,"August 5, 1976","August 5, 1976"
eval_nova-pro_000957,seed_000196__chunk_boundary__high,nova-pro,chunk_boundary,high,1.0,1.0,1.0,True,False,False,"August 5, 1976","August 5, 1976"
eval_nova-pro_000958,seed_000197__chunk_boundary__low,nova-pro,chunk_boundary,low,1.0,1.0,1.0,True,False,False,Wrocław,Wrocław
eval_nova-pro_000959,seed_000197__chunk_boundary__medium,nova-pro,chunk_boundary,medium,1.0,1.0,1.0,True,False,False,Wrocław,Wrocław
eval_nova-pro_000960,seed_000197__chunk_boundary__high,nova-pro,chunk_boundary,high,1.0,1.0,1.0,True,False,False,Wrocław,Wrocław
eval_nova-pro_000961,seed_000002__evidence_position__low,nova-pro,evidence_position,low,1.0,1.0,1.0,True,False,False,"El Paso, Texas","El Paso, Texas"
eval_nova-pro_000962,seed_000002__evidence_position__medium,nova-pro,evidence_position,medium,0.0,0.0,0.0,,True,False,,"El Paso, Texas"
eval_nova-pro_000963,seed_000002__evidence_position__high,nova-pro,evidence_position,high,1.0,1.0,1.0,True,False,False,"El Paso, Texas.","El Paso, Texas"
eval_nova-pro_000964,seed_000003__evidence_position__low,nova-pro,evidence_position,low,1.0,1.0,1.0,True,False,False,"Bloomington, Illinois","Bloomington, Illinois"
eval_nova-pro_000965,seed_000003__evidence_position__medium,nova-pro,evidence_position,medium,1.0,1.0,1.0,True,False,False,"Bloomington, Illinois","Bloomington, Illinois"
eval_nova-pro_000966,seed_000003__evidence_position__high,nova-pro,evidence_position,high,1.0,1.0,1.0,True,False,False,"Bloomington, Illinois","Bloomington, Illinois"
eval_nova-pro_000967,seed_000004__evidence_position__low,nova-pro,evidence_position,low,0.0,0.6666666666666666,0.7037037037037037,True,False,False,"Jacob William Davis, January 20, 1908",Jacob William Davis
eval_nova-pro_000968,seed_000004__evidence_position__medium,nova-pro,evidence_position,medium,0.0,0.6666666666666666,0.7037037037037037,True,False,False,"Jacob William Davis, January 20, 1908",Jacob William Davis
eval_nova-pro_000969,seed_000004__evidence_position__high,nova-pro,evidence_position,high,0.0,0.6666666666666666,0.7037037037037037,True,False,False,"Jacob William Davis, January 20, 1908",Jacob William Davis
eval_nova-pro_000970,seed_000007__evidence_position__low,nova-pro,evidence_position,low,1.0,1.0,1.0,True,False,False,"August 16, 1877","August 16, 1877"
eval_nova-pro_000971,seed_000007__evidence_position__medium,nova-pro,evidence_position,medium,1.0,1.0,1.0,True,False,False,"August 16, 1877","August 16, 1877"
eval_nova-pro_000972,seed_000007__evidence_position__high,nova-pro,evidence_position,high,1.0,1.0,1.0,True,False,False,"August 16, 1877","August 16, 1877"
eval_nova-pro_000973,seed_000010__evidence_position__low,nova-pro,evidence_position,low,1.0,1.0,1.0,True,False,False,Seattle,Seattle
eval_nova-pro_000974,seed_000010__evidence_position__medium,nova-pro,evidence_position,medium,1.0,1.0,1.0,True,False,False,Seattle,Seattle
eval_nova-pro_000975,seed_000010__evidence_position__high,nova-pro,evidence_position,high,1.0,1.0,1.0,True,False,False,Seattle,Seattle
eval_nova-pro_000976,seed_000011__evidence_position__low,nova-pro,evidence_position,low,0.0,0.6666666666666666,0.5714285714285714,True,False,False,"Abington, Connecticut",Abington
eval_nova-pro_000977,seed_000011__evidence_position__medium,nova-pro,evidence_position,medium,0.0,0.6666666666666666,0.5714285714285714,True,False,False,"Abington, Connecticut",Abington
eval_nova-pro_000978,seed_000011__evidence_position__high,nova-pro,evidence_position,high,0.0,0.0,0.0,,True,False,,Abington
eval_nova-pro_000979,seed_000012__evidence_position__low,nova-pro,evidence_position,low,1.0,1.0,1.0,True,False,False,7 June 1862,7 June 1862
eval_nova-pro_000980,seed_000012__evidence_position__medium,nova-pro,evidence_position,medium,1.0,1.0,1.0,True,False,False,7 June 1862,7 June 1862
eval_nova-pro_000981,seed_000012__evidence_position__high,nova-pro,evidence_position,high,1.0,1.0,1.0,True,False,False,7 June 1862,7 June 1862
eval_nova-pro_000982,seed_000013__evidence_position__low,nova-pro,evidence_position,low,1.0,1.0,1.0,True,False,False,1 February 1976,1 February 1976
eval_nova-pro_000983,seed_000013__evidence_position__medium,nova-pro,evidence_position,medium,1.0,1.0,1.0,True,False,False,1 February 1976,1 February 1976
eval_nova-pro_000984,seed_000013__evidence_position__high,nova-pro,evidence_position,high,1.0,1.0,1.0,True,False,False,1 February 1976,1 February 1976
eval_nova-pro_000985,seed_000014__evidence_position__low,nova-pro,evidence_position,low,1.0,1.0,1.0,True,False,False,"August 7, 1946","August 7, 1946"
eval_nova-pro_000986,seed_000014__evidence_position__medium,nova-pro,evidence_position,medium,1.0,1.0,1.0,True,False,False,"August 7, 1946","August 7, 1946"
eval_nova-pro_000987,seed_000014__evidence_position__high,nova-pro,evidence_position,high,1.0,1.0,1.0,True,False,False,"August 7, 1946","August 7, 1946"
eval_nova-pro_000988,seed_000015__evidence_position__low,nova-pro,evidence_position,low,1.0,1.0,1.0,True,False,False,"February 15, 1988","February 15, 1988"
eval_nova-pro_000989,seed_000015__evidence_position__medium,nova-pro,evidence_position,medium,1.0,1.0,1.0,True,False,False,"February 15, 1988","February 15, 1988"
eval_nova-pro_000990,seed_000015__evidence_position__high,nova-pro,evidence_position,high,1.0,1.0,1.0,True,False,False,"February 15, 1988","February 15, 1988"
eval_nova-pro_000991,seed_000016__evidence_position__low,nova-pro,evidence_position,low,1.0,1.0,1.0,True,False,False,Instruments to measure smog and car exhaust emissions.,instruments to measure smog and car exhaust emissions
eval_nova-pro_000992,seed_000016__evidence_position__medium,nova-pro,evidence_position,medium,1.0,1.0,1.0,True,False,False,Instruments to measure smog and car exhaust emissions.,instruments to measure smog and car exhaust emissions
eval_nova-pro_000993,seed_000016__evidence_position__high,nova-pro,evidence_position,high,1.0,1.0,1.0,True,False,False,Instruments to measure smog and car exhaust emissions.,instruments to measure smog and car exhaust emissions
eval_nova-pro_000994,seed_000018__evidence_position__low,nova-pro,evidence_position,low,0.0,0.0,0.0,True,False,False,47 years after his birth.,1950
eval_nova-pro_000995,seed_000018__evidence_position__medium,nova-pro,evidence_position,medium,0.0,0.0,0.0,True,False,False,47 years after his birth.,1950
eval_nova-pro_000996,seed_000018__evidence_position__high,nova-pro,evidence_position,high,0.0,0.1111111111111111,0.08421052631578947,True,False,False,"Cecil Frank Powell received the Nobel Prize in Physics in 1950, 47 years after his birth in 1903.",1950
eval_nova-pro_000997,seed_000019__evidence_position__low,nova-pro,evidence_position,low,1.0,1.0,1.0,True,False,False,Cornell University,Cornell University
eval_nova-pro_000998,seed_000019__evidence_position__medium,nova-pro,evidence_position,medium,1.0,1.0,1.0,True,False,False,Cornell University,Cornell University
eval_nova-pro_000999,seed_000019__evidence_position__high,nova-pro,evidence_position,high,1.0,1.0,1.0,True,False,False,Cornell University,Cornell University
eval_nova-pro_001000,seed_000021__evidence_position__low,nova-pro,evidence_position,low,1.0,1.0,1.0,True,False,False,Pennsylvania State University,Pennsylvania State University
eval_nova-pro_001001,seed_000021__evidence_position__medium,nova-pro,evidence_position,medium,1.0,1.0,1.0,True,False,False,Pennsylvania State University,Pennsylvania State University
eval_nova-pro_001002,seed_000021__evidence_position__high,nova-pro,evidence_position,high,1.0,1.0,1.0,True,False,False,Pennsylvania State University,Pennsylvania State University
eval_nova-pro_001003,seed_000022__evidence_position__low,nova-pro,evidence_position,low,1.0,1.0,1.0,True,False,False,John Bardeen and John Robert Schrieffer,John Bardeen and John Robert Schrieffer
eval_nova-pro_001004,seed_000022__evidence_position__medium,nova-pro,evidence_position,medium,1.0,1.0,1.0,True,False,False,John Bardeen and John Robert Schrieffer,John Bardeen and John Robert Schrieffer
eval_nova-pro_001005,seed_000022__evidence_position__high,nova-pro,evidence_position,high,1.0,1.0,1.0,True,False,False,John Bardeen and John Robert Schrieffer,John Bardeen and John Robert Schrieffer
eval_nova-pro_001006,seed_000024__evidence_position__low,nova-pro,evidence_position,low,1.0,1.0,1.0,True,False,False,obstetrics,obstetrics
eval_nova-pro_001007,seed_000024__evidence_position__medium,nova-pro,evidence_position,medium,1.0,1.0,1.0,True,False,False,obstetrics,obstetrics
eval_nova-pro_001008,seed_000024__evidence_position__high,nova-pro,evidence_position,high,1.0,1.0,1.0,True,False,False,obstetrics,obstetrics
eval_nova-pro_001009,seed_000025__evidence_position__low,nova-pro,evidence_position,low,0.0,0.6666666666666666,0.5,True,False,False,7th place,7th
eval_nova-pro_001010,seed_000025__evidence_position__medium,nova-pro,evidence_position,medium,0.0,0.6666666666666666,0.5,True,False,False,7th place,7th
eval_nova-pro_001011,seed_000025__evidence_position__high,nova-pro,evidence_position,high,0.0,0.16666666666666669,0.08695652173913043,True,False,False,Susan M. Dymecki placed 7th in the 1980 U.S. Figure Skating Championships.,7th
eval_nova-pro_001012,seed_000026__evidence_position__low,nova-pro,evidence_position,low,1.0,1.0,1.0,True,False,False,Director of the Brigham and Women's Hospital Biorepository,Director of the Brigham and Women's Hospital Biorepository
eval_nova-pro_001013,seed_000026__evidence_position__medium,nova-pro,evidence_position,medium,1.0,1.0,1.0,True,False,False,Director of the Brigham and Women's Hospital Biorepository,Director of the Brigham and Women's Hospital Biorepository
eval_nova-pro_001014,seed_000026__evidence_position__high,nova-pro,evidence_position,high,1.0,1.0,1.0,True,False,False,Director of the Brigham and Women's Hospital Biorepository,Director of the Brigham and Women's Hospital Biorepository
eval_nova-pro_001015,seed_000027__evidence_position__low,nova-pro,evidence_position,low,1.0,1.0,1.0,True,False,False,Pittsburgh,Pittsburgh
eval_nova-pro_001016,seed_000027__evidence_position__medium,nova-pro,evidence_position,medium,1.0,1.0,1.0,True,False,False,Pittsburgh,Pittsburgh
eval_nova-pro_001017,seed_000027__evidence_position__high,nova-pro,evidence_position,high,1.0,1.0,1.0,True,False,False,Pittsburgh,Pittsburgh
eval_nova-pro_001018,seed_000032__evidence_position__low,nova-pro,evidence_position,low,1.0,1.0,1.0,True,False,False,Bachelor's degree in sculpture.,bachelor's degree in sculpture
eval_nova-pro_001019,seed_000032__evidence_position__medium,nova-pro,evidence_position,medium,1.0,1.0,1.0,True,False,False,Bachelor's degree in sculpture.,bachelor's degree in sculpture
eval_nova-pro_001020,seed_000032__evidence_position__high,nova-pro,evidence_position,high,1.0,1.0,1.0,True,False,False,Bachelor's degree in sculpture.,bachelor's degree in sculpture
eval_nova-pro_001021,seed_000033__evidence_position__low,nova-pro,evidence_position,low,1.0,1.0,1.0,True,False,False,Alexander Prokhorov and Charles Hard Townes,Alexander Prokhorov and Charles Hard Townes
eval_nova-pro_001022,seed_000033__evidence_position__medium,nova-pro,evidence_position,medium,1.0,1.0,1.0,True,False,False,Alexander Prokhorov and Charles Hard Townes,Alexander Prokhorov and Charles Hard Townes
eval_nova-pro_001023,seed_000033__evidence_position__high,nova-pro,evidence_position,high,1.0,1.0,1.0,True,False,False,Alexander Prokhorov and Charles Hard Townes,Alexander Prokhorov and Charles Hard Townes
eval_nova-pro_001024,seed_000034__evidence_position__low,nova-pro,evidence_position,low,0.0,0.6666666666666666,0.6666666666666666,True,False,False,"Salzburg, Austria",Salzburg
eval_nova-pro_001025,seed_000034__evidence_position__medium,nova-pro,evidence_position,medium,0.0,0.2222222222222222,0.22535211267605634,False,False,False,"Salzburg, Austria, and Evangelical College in Schiers, Switzerland.",Salzburg
eval_nova-pro_001026,seed_000034__evidence_position__high,nova-pro,evidence_position,high,0.0,0.6666666666666666,0.6666666666666666,True,False,False,"Salzburg, Austria",Salzburg
eval_nova-pro_001027,seed_000036__evidence_position__low,nova-pro,evidence_position,low,1.0,1.0,1.0,True,False,False,Jack St. Clair Kilby,Jack St. Clair Kilby
eval_nova-pro_001028,seed_000036__evidence_position__medium,nova-pro,evidence_position,medium,1.0,1.0,1.0,True,False,False,Jack St. Clair Kilby,Jack St. Clair Kilby
eval_nova-pro_001029,seed_000036__evidence_position__high,nova-pro,evidence_position,high,0.0,0.2666666666666667,0.2087912087912088,True,False,False,Jack St. Clair Kilby was the co-inventor of the handheld calculator and thermal printer. He played a key role in realizing the first integrated circuit at Texas Instruments in 1958.,Jack St. Clair Kilby
eval_nova-pro_001030,seed_000037__evidence_position__low,nova-pro,evidence_position,low,1.0,1.0,1.0,True,False,False,Polykarp Kusch,Polykarp Kusch
eval_nova-pro_001031,seed_000037__evidence_position__medium,nova-pro,evidence_position,medium,1.0,1.0,1.0,True,False,False,Polykarp Kusch,Polykarp Kusch
eval_nova-pro_001032,seed_000037__evidence_position__high,nova-pro,evidence_position,high,1.0,1.0,1.0,True,False,False,Polykarp Kusch,Polykarp Kusch
eval_nova-pro_001033,seed_000041__evidence_position__low,nova-pro,evidence_position,low,1.0,1.0,1.0,True,False,False,Canada,Canada
eval_nova-pro_001034,seed_000041__evidence_position__medium,nova-pro,evidence_position,medium,1.0,1.0,1.0,True,False,False,Canada,Canada
eval_nova-pro_001035,seed_000041__evidence_position__high,nova-pro,evidence_position,high,1.0,1.0,1.0,True,False,False,Canada,Canada
eval_nova-pro_001036,seed_000046__evidence_position__low,nova-pro,evidence_position,low,1.0,1.0,1.0,True,False,False,Nevada,Nevada
eval_nova-pro_001037,seed_000046__evidence_position__medium,nova-pro,evidence_position,medium,1.0,1.0,1.0,True,False,False,Nevada,Nevada
eval_nova-pro_001038,seed_000046__evidence_position__high,nova-pro,evidence_position,high,1.0,1.0,1.0,True,False,False,Nevada,Nevada
eval_nova-pro_001039,seed_000047__evidence_position__low,nova-pro,evidence_position,low,1.0,1.0,1.0,True,False,False,1976,1976
eval_nova-pro_001040,seed_000047__evidence_position__medium,nova-pro,evidence_position,medium,1.0,1.0,1.0,True,False,False,1976,1976
eval_nova-pro_001041,seed_000047__evidence_position__high,nova-pro,evidence_position,high,1.0,1.0,1.0,True,False,False,1976,1976
eval_nova-pro_001042,seed_000048__evidence_position__low,nova-pro,evidence_position,low,1.0,1.0,1.0,True,False,False,The Center-West Region,Center-West Region
eval_nova-pro_001043,seed_000048__evidence_position__medium,nova-pro,evidence_position,medium,0.0,0.6666666666666666,0.7727272727272727,True,False,False,The Center-West Region of Brazil.,Center-West Region
eval_nova-pro_001044,seed_000048__evidence_position__high,nova-pro,evidence_position,high,0.0,0.5714285714285715,0.723404255319149,True,False,False,In the Center-West Region of Brazil.,Center-West Region
eval_nova-pro_001045,seed_000051__evidence_position__low,nova-pro,evidence_position,low,0.0,0.13333333333333333,0.08247422680412371,False,False,False,The designation of city of regional significance was created with the introduction of oblasts in 1932.,1932
eval_nova-pro_001046,seed_000051__evidence_position__medium,nova-pro,evidence_position,medium,1.0,1.0,1.0,True,False,False,1932,1932
eval_nova-pro_001047,seed_000051__evidence_position__high,nova-pro,evidence_position,high,1.0,1.0,1.0,True,False,False,1932,1932
eval_nova-pro_001048,seed_000055__evidence_position__low,nova-pro,evidence_position,low,1.0,1.0,1.0,True,False,False,1976,1976
eval_nova-pro_001049,seed_000055__evidence_position__medium,nova-pro,evidence_position,medium,1.0,1.0,1.0,True,False,False,1976,1976
eval_nova-pro_001050,seed_000055__evidence_position__high,nova-pro,evidence_position,high,1.0,1.0,1.0,True,False,False,1976,1976
eval_nova-pro_001051,seed_000058__evidence_position__low,nova-pro,evidence_position,low,1.0,1.0,1.0,True,False,False,Jackson Lake,Jackson Lake
eval_nova-pro_001052,seed_000058__evidence_position__medium,nova-pro,evidence_position,medium,1.0,1.0,1.0,True,False,False,Jackson Lake,Jackson Lake
eval_nova-pro_001053,seed_000058__evidence_position__high,nova-pro,evidence_position,high,1.0,1.0,1.0,True,False,False,Jackson Lake,Jackson Lake
eval_nova-pro_001054,seed_000060__evidence_position__low,nova-pro,evidence_position,low,1.0,1.0,1.0,True,False,False,1999,1999
eval_nova-pro_001055,seed_000060__evidence_position__medium,nova-pro,evidence_position,medium,1.0,1.0,1.0,True,False,False,1999,1999
eval_nova-pro_001056,seed_000060__evidence_position__high,nova-pro,evidence_position,high,1.0,1.0,1.0,True,False,False,1999,1999
eval_nova-pro_001057,seed_000061__evidence_position__low,nova-pro,evidence_position,low,1.0,1.0,1.0,True,False,False,Upatissagāma,Upatissagāma
eval_nova-pro_001058,seed_000061__evidence_position__medium,nova-pro,evidence_position,medium,1.0,1.0,1.0,True,False,False,Upatissagāma,Upatissagāma
eval_nova-pro_001059,seed_000061__evidence_position__high,nova-pro,evidence_position,high,1.0,1.0,1.0,True,False,False,Upatissagāma,Upatissagāma
eval_nova-pro_001060,seed_000066__evidence_position__low,nova-pro,evidence_position,low,1.0,1.0,1.0,True,False,False,Aachen,Aachen
eval_nova-pro_001061,seed_000066__evidence_position__medium,nova-pro,evidence_position,medium,1.0,1.0,1.0,True,False,False,Aachen,Aachen
eval_nova-pro_001062,seed_000066__evidence_position__high,nova-pro,evidence_position,high,1.0,1.0,1.0,True,False,False,Aachen,Aachen
eval_nova-pro_001063,seed_000072__evidence_position__low,nova-pro,evidence_position,low,0.0,0.5,0.625,True,False,False,"Heijō-kyō, 50,000 to 100,000","between 50,000 and 100,000"
eval_nova-pro_001064,seed_000072__evidence_position__medium,nova-pro,evidence_position,medium,0.0,0.5,0.625,True,False,False,"Heijō-kyō, 50,000 to 100,000","between 50,000 and 100,000"
eval_nova-pro_001065,seed_000072__evidence_position__high,nova-pro,evidence_position,high,0.0,0.6153846153846153,0.5925925925925926,True,False,False,"Heijō-kyō, with a peak population of between 50,000 and 100,000.","between 50,000 and 100,000"
eval_nova-pro_001066,seed_000074__evidence_position__low,nova-pro,evidence_position,low,0.0,0.3076923076923077,0.4631578947368421,False,False,False,"Avannaata municipality, approximately 350 km (220 mi) north of the Arctic Circle.",Avannaata municipality
eval_nova-pro_001067,seed_000074__evidence_position__medium,nova-pro,evidence_position,medium,0.0,0.3076923076923077,0.4631578947368421,True,False,False,"Avannaata municipality, approximately 350 km (220 mi) north of the Arctic Circle.",Avannaata municipality
eval_nova-pro_001068,seed_000074__evidence_position__high,nova-pro,evidence_position,high,0.0,0.33333333333333337,0.5432098765432098,False,False,False,"Avannaata municipality, 350 km (220 mi) north of the Arctic Circle.",Avannaata municipality
eval_nova-pro_001069,seed_000077__evidence_position__low,nova-pro,evidence_position,low,1.0,1.0,1.0,True,False,False,Fujiwara-kyō,Fujiwara-kyō
eval_nova-pro_001070,seed_000077__evidence_position__medium,nova-pro,evidence_position,medium,1.0,1.0,1.0,True,False,False,Fujiwara-kyō,Fujiwara-kyō
eval_nova-pro_001071,seed_000077__evidence_position__high,nova-pro,evidence_position,high,1.0,1.0,1.0,True,False,False,Fujiwara-kyō,Fujiwara-kyō
eval_nova-pro_001072,seed_000081__evidence_position__low,nova-pro,evidence_position,low,1.0,1.0,1.0,True,False,False,Computational neuroaesthetics,Computational neuroaesthetics
eval_nova-pro_001073,seed_000081__evidence_position__medium,nova-pro,evidence_position,medium,1.0,1.0,1.0,True,False,False,Computational neuroaesthetics,Computational neuroaesthetics
eval_nova-pro_001074,seed_000081__evidence_position__high,nova-pro,evidence_position,high,1.0,1.0,1.0,True,False,False,Computational neuroaesthetics.,Computational neuroaesthetics
eval_nova-pro_001075,seed_000086__evidence_position__low,nova-pro,evidence_position,low,1.0,1.0,1.0,True,False,False,Generative Artificial Intelligence,Generative Artificial Intelligence
eval_nova-pro_001076,seed_000086__evidence_position__medium,nova-pro,evidence_position,medium,1.0,1.0,1.0,True,False,False,Generative Artificial Intelligence,Generative Artificial Intelligence
eval_nova-pro_001077,seed_000086__evidence_position__high,nova-pro,evidence_position,high,1.0,1.0,1.0,True,False,False,Generative Artificial Intelligence,Generative Artificial Intelligence
eval_nova-pro_001078,seed_000088__evidence_position__low,nova-pro,evidence_position,low,0.0,0.5,0.6078431372549019,True,False,False,"To ensure the highest possible quality, e.g., as captured by the quality of service.",ensure the highest possible quality
eval_nova-pro_001079,seed_000088__evidence_position__medium,nova-pro,evidence_position,medium,0.0,0.5,0.6078431372549019,True,False,False,"To ensure the highest possible quality, e.g., as captured by the quality of service.",ensure the highest possible quality
eval_nova-pro_001080,seed_000088__evidence_position__high,nova-pro,evidence_position,high,0.0,0.5,0.6078431372549019,True,False,False,"To ensure the highest possible quality, e.g., as captured by the quality of service.",ensure the highest possible quality
eval_nova-pro_001081,seed_000089__evidence_position__low,nova-pro,evidence_position,low,1.0,1.0,1.0,True,False,False,1950,1950
eval_nova-pro_001082,seed_000089__evidence_position__medium,nova-pro,evidence_position,medium,0.0,0.0,0.0,,True,False,,1950
eval_nova-pro_001083,seed_000089__evidence_position__high,nova-pro,evidence_position,high,1.0,1.0,1.0,True,False,False,1950,1950
eval_nova-pro_001084,seed_000091__evidence_position__low,nova-pro,evidence_position,low,0.0,0.47058823529411764,0.3835616438356164,True,False,False,Technology-Based Re-Engineering Engineering Education Proceedings of Frontiers in Education FIE'96 26th Annual Conference,Frontiers in Education FIE'96
eval_nova-pro_001085,seed_000091__evidence_position__medium,nova-pro,evidence_position,medium,0.0,0.47058823529411764,0.3835616438356164,True,False,False,Technology-Based Re-Engineering Engineering Education Proceedings of Frontiers in Education FIE'96 26th Annual Conference,Frontiers in Education FIE'96
eval_nova-pro_001086,seed_000091__evidence_position__high,nova-pro,evidence_position,high,0.0,0.47058823529411764,0.3835616438356164,True,False,False,Technology-Based Re-Engineering Engineering Education Proceedings of Frontiers in Education FIE'96 26th Annual Conference,Frontiers in Education FIE'96
eval_nova-pro_001087,seed_000093__evidence_position__low,nova-pro,evidence_position,low,1.0,1.0,1.0,True,False,False,2008,2008
eval_nova-pro_001088,seed_000093__evidence_position__medium,nova-pro,evidence_position,medium,1.0,1.0,1.0,True,False,False,2008,2008
eval_nova-pro_001089,seed_000093__evidence_position__high,nova-pro,evidence_position,high,1.0,1.0,1.0,True,False,False,2008,2008
eval_nova-pro_001090,seed_000097__evidence_position__low,nova-pro,evidence_position,low,0.0,0.9411764705882353,0.9702970297029703,True,False,False,It accepted as input files encoded in DARMS notation.,accepted as input files encoded in DARMS notation
eval_nova-pro_001091,seed_000097__evidence_position__medium,nova-pro,evidence_position,medium,0.0,0.9411764705882353,0.9702970297029703,True,False,False,It accepted as input files encoded in DARMS notation.,accepted as input files encoded in DARMS notation
eval_nova-pro_001092,seed_000097__evidence_position__high,nova-pro,evidence_position,high,0.0,0.9411764705882353,0.9702970297029703,True,False,False,It accepted as input files encoded in DARMS notation.,accepted as input files encoded in DARMS notation
eval_nova-pro_001093,seed_000100__evidence_position__low,nova-pro,evidence_position,low,1.0,1.0,1.0,True,False,False,Error code,error code
eval_nova-pro_001094,seed_000100__evidence_position__medium,nova-pro,evidence_position,medium,1.0,1.0,1.0,True,False,False,Error code,error code
eval_nova-pro_001095,seed_000100__evidence_position__high,nova-pro,evidence_position,high,1.0,1.0,1.0,True,False,False,Error code,error code
eval_nova-pro_001096,seed_000102__evidence_position__low,nova-pro,evidence_position,low,1.0,1.0,1.0,True,False,False,11th century,11th century
eval_nova-pro_001097,seed_000102__evidence_position__medium,nova-pro,evidence_position,medium,1.0,1.0,1.0,True,False,False,11th century,11th century
eval_nova-pro_001098,seed_000102__evidence_position__high,nova-pro,evidence_position,high,0.0,0.0,0.09523809523809523,False,False,True,During the Islamic medieval period.,11th century
eval_nova-pro_001099,seed_000106__evidence_position__low,nova-pro,evidence_position,low,1.0,1.0,1.0,True,False,False,"August 8, 1953","August 8, 1953"
eval_nova-pro_001100,seed_000106__evidence_position__medium,nova-pro,evidence_position,medium,0.0,0.6,0.5909090909090909,True,False,False,"Simon was born on August 8, 1953.","August 8, 1953"
eval_nova-pro_001101,seed_000106__evidence_position__high,nova-pro,evidence_position,high,0.0,0.6,0.5909090909090909,True,False,False,"Simon was born on August 8, 1953.","August 8, 1953"
eval_nova-pro_001102,seed_000107__evidence_position__low,nova-pro,evidence_position,low,1.0,1.0,1.0,True,False,False,Superposition,superposition
